FID,OBJECTID,StopID,Latitude,Longitude,Name,CleverID,Zone_,Direction,Routes_Sor,Mode,Shelter_Pu
5139,5140,E29030,40.453220999999999,-79.924666999999999,HIGHLAND AVE AT HOWE ST,3261.000000000000000,1,Outbound,71B,Bus,No Shelter
5140,5141,E29040,40.471228000000004,-79.920458999999994,HIGHLAND AVE AT JACKSON ST,3125.000000000000000,1,Inbound,71B,Bus,No Shelter
5141,5142,E29050,40.470998000000002,-79.920331000000004,HIGHLAND AVE AT JACKSON ST,3275.000000000000000,1,Outbound,71B,Bus,No Shelter
5142,5143,E29055,40.461266000000002,-79.924803999999995,HIGHLAND AVE AT PENN AVE,3268.000000000000000,1,Outbound,71B,Bus,No Shelter
5143,5144,E29070,40.464790000000001,-79.923422000000002,HIGHLAND AVE AT RIPPEY ST,3129.000000000000000,1,Inbound,71B,Bus,No Shelter
5144,5145,E29130,40.469808000000000,-79.921099999999996,HIGHLAND AVE AT STANTON AVE,3126.000000000000000,1,Inbound,71B,Bus,No Shelter
5145,5146,E29057,40.463580000000000,-79.923764000000006,HIGHLAND AVE AT STATION ST,3270.000000000000000,1,Outbound,71B,Bus,No Shelter
5146,5147,E29150,40.465395999999998,-79.923150000000007,HIGHLAND AVE AT VINTAGE SENIOR CITIZEN CTR,8539.000000000000000,1,Inbound,71B,Bus,No Shelter
5147,5148,E29160,40.454200999999998,-79.925453000000005,HIGHLAND AVE AT WALNUT ST,3138.000000000000000,1,Inbound,71B,Bus,No Shelter
5148,5149,E29170,40.454104999999998,-79.925206000000003,HIGHLAND AVE AT WALNUT ST,3262.000000000000000,1,Outbound,71B,Bus,No Shelter
5149,5150,E29180,40.472568000000003,-79.919832000000000,HIGHLAND AVE AT WELLESLEY AVE,3124.000000000000000,1,Inbound,71B,Bus,No Shelter
5150,5151,E29190,40.472355999999998,-79.919711000000007,HIGHLAND AVE AT WELLESLEY AVE,3276.000000000000000,1,Outbound,71B,Bus,No Shelter
5151,5152,E29077,40.460335999999998,-79.924902000000003,HIGHLAND AVE OPP BAUM BLVD,3267.000000000000000,1,Outbound,71B,Bus,No Shelter
5152,5153,E29220,40.474393999999997,-79.918756999999999,HIGHLAND AVE OPP BRYANT CT,3278.000000000000000,1,Outbound,71B,Bus,No Shelter
5153,5154,E29105,40.455044999999998,-79.925213999999997,HIGHLAND AVE OPP ELWOOD ST,3263.000000000000000,1,Outbound,71B,Bus,No Shelter
5154,5155,E70164,40.464826000000002,-79.923192000000000,HIGHLAND AVE OPP RIPPEY ST FS,9294.000000000000000,1,Outbound,71B,Bus,No Shelter
5155,5156,E70839,40.479655000000001,-79.922166000000004,MELLON TERRACE AT N NEGLEY AVE,3230.000000000000000,1,Both,71B,Bus,No Shelter
5156,5157,E00910,40.448529000000001,-79.934106999999997,FIFTH AVE AT AIKEN AVE,3145.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5157,5158,E00920,40.447750999999997,-79.938742000000005,FIFTH AVE AT AMBERSON AVE,1166.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5158,5159,E00980,40.449027999999998,-79.932475999999994,FIFTH AVE AT BELLEFONTE ST,3144.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5159,5160,E01410,40.447468000000001,-79.942352000000000,FIFTH AVE AT MOREWOOD AVE,1167.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5160,5161,E01460,40.449883999999997,-79.929590000000005,FIFTH AVE AT NEGLEY AVE,3143.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5161,5162,E01470,40.449720999999997,-79.929699999999997,FIFTH AVE AT NEGLEY AVE,3257.000000000000000,1,Outbound,"71B, 71D",Bus,No Shelter
5162,5163,E01480,40.447164000000001,-79.947203000000002,FIFTH AVE AT NEVILLE ST,1169.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5163,5164,E01820,40.447738000000001,-79.936970000000002,FIFTH AVE AT WILKINS AVE FS,1179.000000000000000,1,Outbound,"71B, 71D",Bus,No Shelter
5164,5165,E70378,40.448262999999997,-79.934173000000001,FIFTH AVE OPP AIKEN AVE,3255.000000000000000,1,Outbound,"71B, 71D",Bus,No Shelter
5165,5166,E01860,40.447533999999997,-79.939104000000000,FIFTH AVE OPP AMBERSON AVE,1178.000000000000000,1,Outbound,"71B, 71D",Bus,No Shelter
5166,5167,E01900,40.448788000000000,-79.932562000000004,FIFTH AVE OPP BELLEFONTE ST,3256.000000000000000,1,Outbound,"71B, 71D",Bus,No Shelter
5167,5168,E02090,40.447845999999998,-79.937049999999999,FIFTH AVE OPP WILKINS AVE,1165.000000000000000,1,Inbound,"71B, 71D",Bus,No Shelter
5168,5169,E01140,40.447077999999998,-79.948856000000006,FIFTH AVE AT CRAIG ST,1170.000000000000000,1,Inbound,"71B, 71D, 75, P3",Bus,No Shelter
5169,5170,E29000,40.468040999999999,-79.921892999999997,HIGHLAND AVE AT HAYS ST,3127.000000000000000,1,Inbound,"71B, 75",Bus,No Shelter
5170,5171,E29140,40.469546999999999,-79.921006000000006,HIGHLAND AVE AT STANTON AVE,3274.000000000000000,1,Outbound,"71B, 75",Bus,No Shelter
5171,5172,E29240,40.467972000000003,-79.921761000000004,HIGHLAND AVE OPP HAYS ST,19412.000000000000000,1,Outbound,"71B, 75",Bus,No Shelter
5172,5173,E70801,40.451493999999997,-79.908044000000004,PENN AVE AT DALLAS AVE,20762.000000000000000,1,Inbound,71C,Bus,No Shelter
5173,5174,E70802,40.451436000000001,-79.908339999999995,PENN AVE AT DALLAS AVE,20763.000000000000000,1,Outbound,71C,Bus,No Shelter
5174,5175,E45650,40.453901000000002,-79.912088999999995,PENN AVE AT FIFTH AVE,8230.000000000000000,1,Inbound,71C,Bus,No Shelter
5175,5176,E45660,40.454186000000000,-79.912749000000005,PENN AVE AT FIFTH AVE,8280.000000000000000,1,Outbound,71C,Bus,No Shelter
5176,5177,E46170,40.452615000000002,-79.910239000000004,PENN AVE AT LINDEN AVE,8229.000000000000000,1,Inbound,71C,Bus,No Shelter
5177,5178,E46180,40.452651000000003,-79.910596999999996,PENN AVE AT LINDEN AVE,8281.000000000000000,1,Outbound,71C,Bus,No Shelter
5178,5179,E70413,40.442611999999997,-79.887609999999995,SOUTH AVE AT PENNWOOD AVE,20013.000000000000000,1,Outbound,71C,Bus,No Shelter
5179,5180,E52445,40.442824000000002,-79.888397999999995,SOUTH AVE AT PITT ST,7330.000000000000000,1,Outbound,71C,Bus,No Shelter
5180,5181,E52485,40.443618999999998,-79.890690000000006,SOUTH AVE AT WEST ST,7329.000000000000000,1,Outbound,71C,Bus,No Shelter
5181,5182,E54550,40.443237000000003,-79.892349999999993,TRENTON AVE AT FRANKLIN AVE,8225.000000000000000,1,Inbound,71C,Bus,No Shelter
5182,5183,E54585,40.445715999999997,-79.891549999999995,TRENTON AVE AT PENN AVE FS,8283.000000000000000,1,Outbound,71C,Bus,No Shelter
5183,5184,E54600,40.444056000000003,-79.892055999999997,TRENTON AVE AT SOUTH AVE,8226.000000000000000,1,Inbound,71C,Bus,No Shelter
5184,5185,E54610,40.444324999999999,-79.892127000000002,TRENTON AVE AT SOUTH AVE,8284.000000000000000,1,Outbound,71C,Bus,No Shelter
5185,5186,E54590,40.441895000000002,-79.892332999999994,TRENTON AVE OPP REBECCA AVE NS,8224.000000000000000,1,Inbound,71C,Bus,No Shelter
5186,5187,E45880,40.458229000000003,-79.918334000000002,PENN AVE AT VILLAGE OF EASTSIDE SHPG CTR,8233.000000000000000,1,Inbound,"71C, 74, 75, 77, 82, 86, 88, 89",Bus,No Shelter
5187,5188,E45890,40.458136000000003,-79.918522999999993,PENN AVE OPP VILLAGE OF EASTSIDE SHPG CTR,8277.000000000000000,1,Outbound,"71C, 74, 75, 77, 82, 86, 88, 89",Bus,No Shelter
5188,5189,E70425,40.460259000000001,-79.921842999999996,PENN AVE AT EASTSIDE III DR,19574.000000000000000,1,Outbound,"71C, 74, 77, 82, 86, 88, 89",Bus,No Shelter
5189,5190,E46470,40.461007000000002,-79.923520999999994,PENN AVE AT SHERIDAN AVE,8881.000000000000000,1,Inbound,"71C, 74, 77, 82, 86, 88, 89",Bus,No Shelter
5190,5191,E70394,40.461061999999998,-79.923986999999997,PENN AVE AT SHERIDAN SQ,18975.000000000000000,1,Outbound,"71C, 74, 77, 82, 86, 88, 89",Bus,No Shelter
5191,5192,E46597,40.461706000000000,-79.925955000000002,PENN AVE AT WHITFIELD ST,9129.000000000000000,1,Outbound,"71C, 74, 77, 82, 86, 88, 89",Bus,No Shelter
5192,5193,E70426,40.460268999999997,-79.921621000000002,PENN AVE OPP EASTSIDE III DR (TARGET),19573.000000000000000,1,Inbound,"71C, 74, 77, 82, 86, 88, 89",Bus,No Shelter
5193,5194,E46800,40.459536000000000,-79.920258000000004,PENN AVE OPP SHADY AVE NS (GIANT EAGLE),8234.000000000000000,1,Inbound,"71C, 74, 77, 82, 86, 88, 89",Bus,No Shelter
5194,5195,E46595,40.461731999999998,-79.925539000000001,PENN AVE AT WHITFIELD ST,8883.000000000000000,1,Inbound,"71C, 77, 82, 86, 88",Bus,No Shelter
5195,5196,E45740,40.462139999999998,-79.927030999999999,PENN AVE AT BEATTY ST,9128.000000000000000,1,Outbound,"71C, 77, 88",Bus,No Shelter
5196,5197,E70905,40.462803999999998,-79.929214000000002,PENN AVE AT N ST CLAIR ST,21607.000000000000000,1,Outbound,"71C, 77, 88",Bus,No Shelter
5197,5198,E46490,40.462842999999999,-79.928589000000002,PENN AVE AT ST CLAIR ST,9124.000000000000000,1,Inbound,"71C, 77, 88",Bus,No Shelter
5198,5199,E70283,40.455964000000002,-79.915042000000000,PENN AVE AT BAKERY SQUARE,18942.000000000000000,1,Inbound,"71C, 88",Bus,No Shelter
5199,5200,E70416,40.457459000000000,-79.917295999999993,PENN AVE AT EAST LIBERTY BLVD,20011.000000000000000,1,Inbound,"71C, 88",Bus,No Shelter
5200,5201,E46710,40.456099999999999,-79.915678000000000,PENN AVE OPP BAKERY SQUARE,8279.000000000000000,1,Outbound,"71C, 88",Bus,No Shelter
5201,5202,E45895,40.457230000000003,-79.917270000000002,PENN AVE OPP EAST LIBERTY BLVD FS,19381.000000000000000,1,Outbound,"71C, 88",Bus,No Shelter
5202,5203,E00950,40.453479999999999,-79.915594999999996,FIFTH AVE AT BEECHWOOD BLVD,8318.000000000000000,1,Outbound,71D,Bus,No Shelter
5203,5204,E70454,40.453830000000004,-79.913220999999993,FIFTH AVE AT HASTINGS ST FS (PENN AVE),20015.000000000000000,1,Outbound,71D,Bus,No Shelter
5204,5205,E01380,40.455609000000003,-79.910532000000003,FIFTH AVE AT MCPHERSON ST,20016.000000000000000,1,Outbound,71D,Bus,No Shelter
5205,5206,E01650,40.452952000000003,-79.920670999999999,FIFTH AVE AT SHADY AVE,8311.000000000000000,1,Inbound,71D,Bus,No Shelter
5206,5207,E26400,40.453201000000000,-79.890957999999998,HAMILTON AVE AT BRADDOCK AVE,8299.000000000000000,1,Inbound,71D,Bus,No Shelter
5207,5208,E26410,40.453133000000001,-79.891266000000002,HAMILTON AVE AT BRADDOCK AVE,8332.000000000000000,1,Outbound,71D,Bus,No Shelter
5208,5209,E26420,40.452717000000000,-79.888959999999997,HAMILTON AVE AT BRUSHTON AVE,8298.000000000000000,1,Inbound,71D,Bus,No Shelter
5209,5210,E26430,40.452679000000003,-79.889391000000003,HAMILTON AVE AT BRUSHTON AVE,8333.000000000000000,1,Outbound,71D,Bus,No Shelter
5210,5211,E26440,40.453628999999999,-79.892855999999995,HAMILTON AVE AT COLLIER ST,8300.000000000000000,1,Inbound,71D,Bus,No Shelter
5211,5212,E26460,40.456299999999999,-79.904635999999996,HAMILTON AVE AT DALLAS AVE,8305.000000000000000,1,Inbound,71D,Bus,No Shelter
5212,5213,E26370,40.457222999999999,-79.908591999999999,HAMILTON AVE AT FIFTH AVE,8307.000000000000000,1,Inbound,71D,Bus,No Shelter
5213,5214,E26500,40.452376000000001,-79.887405999999999,HAMILTON AVE AT HALE ST,8297.000000000000000,1,Inbound,71D,Bus,No Shelter
5214,5215,E26510,40.452295999999997,-79.887699999999995,HAMILTON AVE AT HALE ST,8334.000000000000000,1,Outbound,71D,Bus,No Shelter
5215,5216,E26520,40.454636999999998,-79.897334999999998,HAMILTON AVE AT HOMEWOOD AVE,8302.000000000000000,1,Inbound,71D,Bus,No Shelter
5216,5217,E26530,40.454590000000003,-79.897748000000007,HAMILTON AVE AT HOMEWOOD AVE,8328.000000000000000,1,Outbound,71D,Bus,No Shelter
5217,5218,E26550,40.455145000000002,-79.899485999999996,HAMILTON AVE AT LANG AVE,8303.000000000000000,1,Inbound,71D,Bus,No Shelter
5218,5219,E26560,40.455078999999998,-79.899786000000006,HAMILTON AVE AT LANG AVE,8327.000000000000000,1,Outbound,71D,Bus,No Shelter
5219,5220,E26570,40.456730999999998,-79.906503999999998,HAMILTON AVE AT LASCHALL ST,8306.000000000000000,1,Inbound,71D,Bus,No Shelter
5220,5221,E26590,40.452033000000000,-79.886404999999996,HAMILTON AVE AT MULFORD ST,8335.000000000000000,1,Outbound,71D,Bus,No Shelter
5221,5222,E26600,40.455723999999996,-79.902067000000002,HAMILTON AVE AT MURTLAND ST,8304.000000000000000,1,Inbound,71D,Bus,No Shelter
5222,5223,E26610,40.455646999999999,-79.902337000000003,HAMILTON AVE AT MURTLAND ST,8326.000000000000000,1,Outbound,71D,Bus,No Shelter
5223,5224,E70292,40.451639000000000,-79.884934999999999,HAMILTON AVE AT OAKWOOD ST,18936.000000000000000,1,Outbound,71D,Bus,No Shelter
5224,5225,E26630,40.454160999999999,-79.895076000000003,HAMILTON AVE AT STERRETT ST,8301.000000000000000,1,Inbound,71D,Bus,No Shelter
5225,5226,E26640,40.453553999999997,-79.893105000000006,HAMILTON AVE OPP COLLIER ST,8331.000000000000000,1,Outbound,71D,Bus,No Shelter
5226,5227,E26660,40.456674000000000,-79.906986000000003,HAMILTON AVE OPP LASCHALL ST,8324.000000000000000,1,Outbound,71D,Bus,No Shelter
5227,5228,E70290,40.452043000000003,-79.886045999999993,HAMILTON AVE OPP ROSEDALE ST,18937.000000000000000,1,Inbound,71D,Bus,No Shelter
5228,5229,E26670,40.454033000000003,-79.895300000000006,HAMILTON AVE OPP STERRETT ST,8329.000000000000000,1,Outbound,71D,Bus,No Shelter
5229,5230,E27550,40.443821999999997,-79.885930000000002,HAY ST AT PENN AVE,8313.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5230,5231,E42890,40.450918999999999,-79.884618000000003,OAKWOOD ST AT INGLENOOK PL FS,9200.000000000000000,1,Outbound,"71D, 86",Bus,No Shelter
5231,5232,E70021,40.449814000000003,-79.884175999999997,OAKWOOD ST AT NIMICK PL,16572.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5232,5233,E42940,40.451645999999997,-79.884636999999998,OAKWOOD ST OPP HAMILTON AVE,8911.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5233,5234,E42950,40.450913000000000,-79.884456999999998,OAKWOOD ST OPP INGLENOOK PL,8910.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5234,5235,E56035,40.444485999999998,-79.884596999999999,WALLACE AVE AT WOOD ST,8314.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5235,5236,E59370,40.445919000000004,-79.883363000000003,WOOD ST AT HILL AVE,8290.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5236,5237,E59380,40.446193000000001,-79.883476999999999,WOOD ST AT HILL AVE,8341.000000000000000,1,Outbound,"71D, 86",Bus,No Shelter
5237,5238,E59390,40.447203000000002,-79.883718000000002,WOOD ST AT HOLMES ST,8340.000000000000000,1,Outbound,"71D, 86",Bus,No Shelter
5238,5239,E59365,40.448844999999999,-79.883931000000004,WOOD ST AT MOOSEHEART ST,8909.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5239,5240,E59480,40.448020999999997,-79.883910999999998,WOOD ST AT SUSQUEHANNA ST FS,8339.000000000000000,1,Outbound,"71D, 86",Bus,No Shelter
5240,5241,E59520,40.444634000000001,-79.884432000000004,WOOD ST AT WALLACE AVE,8343.000000000000000,1,Outbound,"71D, 86",Bus,No Shelter
5241,5242,E59540,40.446993999999997,-79.883475000000004,WOOD ST OPP HOLMES ST,8291.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5242,5243,E59550,40.448036000000002,-79.883724999999998,WOOD ST OPP SUSQUEHANNA ST,8292.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5243,5244,E70254,40.449162999999999,-79.884022000000002,WOOD ST OPP TIOGA ST,19361.000000000000000,1,Inbound,"71D, 86",Bus,No Shelter
5244,5245,E01760,40.454729000000000,-79.911485999999996,FIFTH AVE AT THOMAS BLVD,8320.000000000000000,1,Outbound,"71D, 88",Bus,No Shelter
5245,5246,E15950,40.458157999999997,-79.916578000000001,EAST LIBERTY BLVD AT DAHLEM PL,8541.000000000000000,1,Outbound,"74, 75, 77, 82, 86, 89",Bus,No Shelter
5246,5247,E15970,40.459705000000000,-79.915761000000003,EAST LIBERTY BLVD AT HAMILTON AVE,8542.000000000000000,1,Outbound,"74, 75, 77, 82, 86, 89",Bus,No Shelter
5247,5248,E15980,40.457667999999998,-79.917331000000004,EAST LIBERTY BLVD AT PENN AVE,8880.000000000000000,1,Inbound,"74, 75, 77, 82, 86, 89",Bus,No Shelter
5248,5249,E70209,40.458441000000001,-79.916690000000003,EAST LIBERTY BLVD OPP DAHLEM PL,8879.000000000000000,1,Inbound,"74, 75, 77, 82, 86, 89",Bus,No Shelter
5249,5250,E16010,40.459930999999997,-79.915850000000006,EAST LIBERTY BLVD OPP HAMILTON AVE,8878.000000000000000,1,Inbound,"74, 75, 77, 82, 86, 89",Bus,No Shelter
5250,5251,E15925,40.460895000000001,-79.916038000000000,EAST LIBERTY BLVD AT BROAD ST,9342.000000000000000,1,Inbound,"74, 75, 89",Bus,No Shelter
5251,5252,E70427,40.463406999999997,-79.917215999999996,EAST LIBERTY BLVD AT LARIMER AVE,20096.000000000000000,1,Outbound,"74, 75, 89",Bus,No Shelter
5252,5253,E05520,40.461550000000003,-79.927131000000003,BEATTY ST AT PENN AVE NS,11092.000000000000000,1,Both,"74, 82, 86, 89",Bus,No Shelter
5253,5254,E70288,40.460236000000002,-79.927749000000006,BAUM BLVD AT BEATTY ST,19572.000000000000000,1,Inbound,"74, 89",Bus,No Shelter
5254,5255,E70335,40.460611999999998,-79.926524000000001,WHITFIELD ST AT BAUM BLVD,18967.000000000000000,1,Inbound,"74, 89",Bus,No Shelter
5255,5256,E04665,40.487718999999998,-79.923462999999998,BAKER ST AT #7124,19870.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5256,5257,E04680,40.487850999999999,-79.923328999999995,BAKER ST AT #7207,16474.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5257,5258,E04666,40.487591000000002,-79.920297000000005,BAKER ST AT BALLARD WAY,3285.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5258,5259,E04667,40.487276999999999,-79.920297000000005,BAKER ST AT BUTLER ST,19125.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5259,5260,E04670,40.487493000000001,-79.921690999999996,BAKER ST AT GALLATIN ST,9330.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5260,5261,E04690,40.487417999999998,-79.921918000000005,BAKER ST OPP GALLATIN ST,9355.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5261,5262,E14170,40.479070000000000,-79.928790000000006,CHISLETT ST AT BRYANT ST,9347.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5262,5263,E14190,40.485224000000002,-79.925903000000005,CHISLETT ST AT GREENWOOD ST,9351.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5263,5264,E14210,40.476953000000002,-79.929457999999997,CHISLETT ST AT HAMPTON ST,9346.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5264,5265,E14250,40.482146999999998,-79.927745999999999,CHISLETT ST AT VILLANOVA RD,9349.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5265,5266,E70813,40.475653000000001,-79.929877000000005,CHISLETT ST AT WELLESLEY AVE,15671.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5266,5267,E14290,40.484287999999999,-79.927070000000001,CHISLETT ST OPP MARTHA ST,9350.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5267,5268,E14300,40.480789000000001,-79.928220999999994,CHISLETT ST OPP VETTER ST,9348.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5268,5269,E25950,40.485791999999996,-79.926354000000003,GREENWOOD ST AT JANCEY ST,9352.000000000000000,1,Both,"75, 87",Bus,No Shelter
5269,5270,E32415,40.487028000000002,-79.925139999999999,JANCEY ST AT #1842,9353.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5270,5271,E32420,40.486978000000001,-79.925456999999994,JANCEY ST AT #1853,9332.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5271,5272,E32345,40.487879999999997,-79.924486999999999,JANCEY ST AT BAKER ST,19869.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5272,5273,E32350,40.479416000000001,-79.929805000000002,JANCEY ST AT BRYANT ST,9337.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5273,5274,E32370,40.486009000000003,-79.926481999999993,JANCEY ST AT GREENWOOD ST,9333.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5274,5275,E32380,40.477314000000000,-79.930488999999994,JANCEY ST AT HAMPTON ST,9338.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5275,5276,E32400,40.485005999999998,-79.927698000000007,JANCEY ST AT MARTHA ST,9334.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5276,5277,E32450,40.474327000000002,-79.931500000000000,JANCEY ST AT STANTON AVE,9340.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5277,5278,E32460,40.481096000000001,-79.929259000000002,JANCEY ST AT VETTER ST,9336.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5278,5279,E32480,40.482626000000003,-79.928738999999993,JANCEY ST AT VILSACK ST,9335.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5279,5280,E32500,40.476174000000000,-79.930863000000002,JANCEY ST AT WELLESLEY AVE,9339.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5280,5281,E70284,40.487805999999999,-79.924760000000006,JANCEY ST OPP GAEL WAY,9331.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5281,5282,E52610,40.473236999999997,-79.930920999999998,STANTON AVE AT CHISLETT ST,9283.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5282,5283,E52620,40.473253999999997,-79.930604000000002,STANTON AVE AT CHISLETT ST,9303.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5283,5284,E52670,40.472332000000002,-79.928213999999997,STANTON AVE AT HETH'S AVE,9301.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5284,5285,E52700,40.472909999999999,-79.929680000000005,STANTON AVE AT HIGHVIEW ST,9302.000000000000000,1,Outbound,"75, 87",Bus,No Shelter
5285,5286,E53010,40.472268000000000,-79.928531000000007,STANTON AVE OPP HETH'S AVE,9284.000000000000000,1,Inbound,"75, 87",Bus,No Shelter
5286,5287,E17405,40.465001999999998,-79.920190000000005,EAST LIBERTY BLVD AT CENTRE AVE,20100.000000000000000,1,Inbound,"75, 89",Bus,No Shelter
5287,5288,E17373,40.465707000000002,-79.922380000000004,EAST LIBERTY BLVD AT HIGHLAND AVE FS,20101.000000000000000,1,Inbound,"75, 89",Bus,No Shelter
5288,5289,E17380,40.463374000000002,-79.917726000000002,EAST LIBERTY BLVD AT LARIMER AVE,18966.000000000000000,1,Inbound,"75, 89",Bus,No Shelter
5289,5290,N22440,40.489727999999999,-79.872777999999997,FREEPORT RD OPP #1372,3194.000000000000000,1A,Inbound,"75, 91",Bus,No Shelter
5290,5291,N40435,40.488646000000003,-79.872906999999998,OLD FREEPORT RD AT #1380,9362.000000000000000,1A,Outbound,"75, 91",Bus,No Shelter
5291,5292,N40425,40.487502999999997,-79.879535000000004,OLD FREEPORT RD AT CHAPEL HARBOR DR,19983.000000000000000,1A,Outbound,"75, 91",Bus,No Shelter
5292,5293,N40440,40.490122000000000,-79.870013999999998,OLD FREEPORT RD AT FREEPORT RD (TERM),3302.000000000000000,1A,Both,"75, 91",Bus,No Shelter
5293,5294,N40430,40.488306000000001,-79.875643999999994,OLD FREEPORT RD AT POST OFFICE,9361.000000000000000,1A,Outbound,"75, 91",Bus,No Shelter
5294,5295,E42150,40.447889000000004,-79.947564000000000,NEVILLE ST AT ELLSWORTH AVE NS,8169.000000000000000,1,Outbound,"75, P3",Bus,No Shelter
5295,5296,E42140,40.447209000000001,-79.947496999999998,NEVILLE ST AT FIFTH AVE,5127.000000000000000,1,Inbound,"75, P3",Bus,No Shelter
5296,5297,E20590,40.460883000000003,-79.915038999999993,FRANKSTOWN AVE AT PAULSON AVE,8877.000000000000000,1,Inbound,"77, 82, 86, P17",Bus,No Shelter
5297,5298,E20780,40.460413000000003,-79.913926000000004,FRANKSTOWN AVE OPP LINCOLN AVE,8794.000000000000000,1,Outbound,"77, 82, 86, P17",Bus,No Shelter
5298,5299,E20310,40.458624999999998,-79.908276999999998,FRANKSTOWN AVE AT 5TH AVE,9133.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5299,5300,E20330,40.456007000000000,-79.889894999999996,FRANKSTOWN AVE AT BRADDOCK AVE,9111.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
5300,5301,E20340,40.455925999999998,-79.890204999999995,FRANKSTOWN AVE AT BRADDOCK AVE,9143.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5301,5302,E20360,40.455514000000001,-79.888249000000002,FRANKSTOWN AVE AT BRUSHTON AVE,9144.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5302,5303,E20370,40.456425000000003,-79.891778000000002,FRANKSTOWN AVE AT COLLIER ST,9112.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
5303,5304,E20380,40.456353000000000,-79.892066000000000,FRANKSTOWN AVE AT COLLIER ST,9142.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5304,5305,E20390,40.458160999999997,-79.903647000000007,FRANKSTOWN AVE AT EAST VIEW ST,9117.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
5305,5306,E20420,40.459167000000001,-79.909791999999996,FRANKSTOWN AVE AT FINLEY ST NS,9121.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
5306,5307,E70421,40.458630999999997,-79.902035999999995,FRANKSTOWN AVE AT GERRITT ST,19571.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
5307,5308,E20450,40.457335000000000,-79.896462000000000,FRANKSTOWN AVE AT HOMEWOOD AVE,9140.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5308,5309,E70046,40.457419999999999,-79.896039000000002,FRANKSTOWN AVE AT HOMEWOOD AVE,9114.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
5309,5310,E20455,40.457563000000000,-79.897532999999996,FRANKSTOWN AVE AT HOMEWOOD HOUSE,9139.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5310,5311,E20470,40.459592000000001,-79.911556000000004,FRANKSTOWN AVE AT JULIUS ST,9131.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5311,5312,E20490,40.457853000000000,-79.898729000000003,FRANKSTOWN AVE AT LANG AVE,9138.000000000000000,1,Outbound,"77, 86",Bus,No Shelter
5312,5313,E20480,40.457929999999998,-79.898360999999994,FRANKSTOWN AVE AT LANG AVE NS,9115.000000000000000,1,Inbound,"77, 86",Bus,No Shelter
